datetime,open,high,low,close,volume,open_interest
2026-06-29 13:34:00,968,968,967,968,1245.0,1849587.0
2026-06-29 13:35:00,968,968,967,968,862.0,1849677.0
2026-06-29 13:36:00,968,968,967,967,947.0,1849957.0
2026-06-29 13:37:00,967,968,967,967,922.0,1850205.0
2026-06-29 13:38:00,967,968,967,968,2072.0,1850490.0
2026-06-29 13:39:00,968,968,966,967,4113.0,1851449.0
2026-06-29 13:40:00,967,967,966,966,1196.0,1851664.0
2026-06-29 13:41:00,966,967,966,966,2738.0,1852226.0
2026-06-29 13:42:00,966,967,966,966,872.0,1852501.0
2026-06-29 13:43:00,966,967,966,966,1024.0,1852663.0
2026-06-29 13:44:00,966,968,966,967,7653.0,1853461.0
2026-06-29 13:45:00,967,968,966,967,6310.0,1852693.0
2026-06-29 13:46:00,967,967,966,967,2501.0,1853709.0
2026-06-29 13:47:00,967,967,966,967,3763.0,1855005.0
2026-06-29 13:48:00,967,967,966,966,2192.0,1855221.0
2026-06-29 13:49:00,966,967,966,967,1896.0,1855137.0
2026-06-29 13:50:00,967,967,966,966,1494.0,1855405.0
2026-06-29 13:51:00,966,967,966,966,2202.0,1855871.0
2026-06-29 13:52:00,966,967,966,966,1089.0,1855914.0
2026-06-29 13:53:00,966,968,966,967,3751.0,1855759.0
2026-06-29 13:54:00,967,968,967,968,1072.0,1855970.0
2026-06-29 13:55:00,968,968,966,966,4330.0,1857112.0
2026-06-29 13:56:00,966,967,965,965,10894.0,1858145.0
2026-06-29 13:57:00,965,966,965,966,1601.0,1859002.0
2026-06-29 13:58:00,966,966,965,965,1141.0,1859359.0
2026-06-29 13:59:00,965,966,965,965,1274.0,1859834.0
2026-06-29 14:00:00,965,966,965,966,1093.0,1860309.0
2026-06-29 14:01:00,966,966,965,966,750.0,1860560.0
2026-06-29 14:02:00,966,967,965,967,4666.0,1860888.0
2026-06-29 14:03:00,967,967,965,966,4062.0,1861597.0
