date,trade_count,turnover,commission,trading_pnl,holding_pnl,total_pnl,net_pnl
2025-05-19,0,0.0,0.0,0.0,-365.0512819620644,-365.0512819620644,-365.0512819620644
2025-05-20,0,0.0,0.0,0.0,-196.56607490264832,-196.56607490264832,-196.56607490264832
2025-05-21,0,0.0,0.0,0.0,-252.72781058911733,-252.72781058911733,-252.72781058911733
2025-05-22,0,0.0,0.0,0.0,449.29388549176565,449.29388549176565,449.29388549176565
2025-05-23,0,0.0,0.0,0.0,505.4556211782392,505.4556211782392,505.4556211782392
2025-05-26,0,0.0,0.0,0.0,-533.5364890214714,-533.5364890214714,-533.5364890214714
2025-05-27,0,0.0,0.0,0.0,-336.97041411882765,-336.97041411882765,-336.97041411882765
2025-05-28,0,0.0,0.0,0.0,617.7790925511817,617.7790925511817,617.7790925511817
2025-05-29,0,0.0,0.0,0.0,673.9408282376507,673.9408282376507,673.9408282376507
2025-05-30,0,0.0,0.0,0.0,84.24260352970578,84.24260352970578,84.24260352970578
2025-06-03,0,0.0,0.0,0.0,786.2642996105933,786.2642996105933,786.2642996105933
2025-06-04,0,0.0,0.0,0.0,-954.7495066700048,-954.7495066700048,-954.7495066700048
2025-06-05,0,0.0,0.0,0.0,702.0216960808875,702.0216960808875,702.0216960808875
2025-06-06,0,0.0,0.0,0.0,-954.7495066700094,-954.7495066700094,-954.7495066700094
2025-06-09,0,0.0,0.0,0.0,-252.72781058911733,-252.72781058911733,-252.72781058911733
2025-06-10,0,0.0,0.0,0.0,308.8895462755909,308.8895462755909,308.8895462755909
2025-06-11,0,0.0,0.0,0.0,-84.24260352970578,-84.24260352970578,-84.24260352970578
2025-06-12,0,0.0,0.0,0.0,477.3747533350024,477.3747533350024,477.3747533350024
2025-06-13,0,0.0,0.0,0.0,140.40433921617478,140.40433921617478,140.40433921617478
2025-06-16,0,0.0,0.0,0.0,-112.323471372938,-112.323471372938,-112.323471372938
2025-06-17,0,0.0,0.0,0.0,168.48520705941155,168.48520705941155,168.48520705941155
2025-06-18,0,0.0,0.0,0.0,-168.48520705941155,-168.48520705941155,-168.48520705941155
2025-06-19,0,0.0,0.0,0.0,-505.4556211782392,-505.4556211782392,-505.4556211782392
2025-06-20,1,28040.0,2.8040000000000003,237.43391813814014,-252.72781058912187,-15.29389245098173,-18.097892450981732
2025-06-23,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-24,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-25,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-26,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-27,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-01,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-02,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-04,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-07,1,28754.808671473143,2.8754808671473144,-140.40433921617932,0.0,-140.40433921617932,-143.27982008332663
2025-07-08,0,0.0,0.0,0.0,168.4852070594161,168.4852070594161,168.4852070594161
2025-07-09,0,0.0,0.0,0.0,280.8086784323541,280.8086784323541,280.8086784323541
2025-07-10,0,0.0,0.0,0.0,1347.8816564753015,1347.8816564753015,1347.8816564753015
2025-07-11,0,0.0,0.0,0.0,84.24260352971032,84.24260352971032,84.24260352971032
2025-07-14,0,0.0,0.0,0.0,449.29388549176565,449.29388549176565,449.29388549176565
2025-07-15,0,0.0,0.0,0.0,-870.5069031402991,-870.5069031402991,-870.5069031402991
